cID,PO,company,spend_area,sub_spend_area,vendor,vendor_name,item_cat,item_type,doc_type,gr_based_iv,gr_flag,item,po_date,bestellwert,auswahlgrund,lag_h,F1_weit,F1_strikt,F1_eng,F1_rausch,F1_cp_anderer_user,F2,F2_zahlung_vor_gr,F2_manuelle_entsperrung,zahlungsdauer_tage
4507002014_00010,4507002014,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0300,vendor_0291,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 10:34:00,18046.0,scope,1127.7166666666667,True,True,True,False,True,False,False,False,56.0
4507002032_00010,4507002032,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0622,vendor_0599,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 11:09:00,33064.0,scope,,False,False,False,False,False,False,False,False,22.0
4507002074_00010,4507002074,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0322,vendor_0313,Consignment,Consignment,Standard PO,False,True,00010,2018-01-10 12:38:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507075967_00010,4507075967,companyID_0003,CAPEX & SOCS,Laboratory Supplies & Services,vendorID_1689,vendor_1613,2-way match,Limit,Framework order,False,False,00010,2018-01-10 12:47:00,198285.0,scope,,False,False,False,False,False,False,False,False,125.0
4507002083_00010,4507002083,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 12:53:00,35333.0,scope,,False,False,False,False,False,False,False,False,65.0
4507075967_00020,4507075967,companyID_0003,CAPEX & SOCS,Laboratory Supplies & Services,vendorID_1689,vendor_1613,2-way match,Limit,Framework order,False,False,00020,2018-02-13 12:50:00,6648.0,scope,,False,False,False,False,False,False,False,False,91.0
4507075967_00040,4507075967,companyID_0003,CAPEX & SOCS,Laboratory Supplies & Services,vendorID_1689,vendor_1613,2-way match,Limit,Framework order,False,False,00040,2018-04-11 09:41:00,138151.0,scope,,False,False,False,False,False,False,False,False,34.0
4507075967_00030,4507075967,companyID_0003,CAPEX & SOCS,Laboratory Supplies & Services,vendorID_1689,vendor_1613,2-way match,Limit,Framework order,False,False,00030,2018-03-20 09:07:00,114609.0,scope,,False,False,False,False,False,False,False,False,56.0
4507002118_00020,4507002118,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0252,vendor_0245,Consignment,Consignment,Standard PO,False,True,00020,2018-01-10 14:16:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002118_00030,4507002118,companyID_0000,Solvents,Glycol & Ether Solvents,vendorID_0252,vendor_0245,Consignment,Consignment,Standard PO,False,True,00030,2018-01-10 14:16:00,0.0,po_abschluss,,False,False,False,False,False,False,False,False,
4507002118_00010,4507002118,companyID_0000,Solvents,Ester Solvents,vendorID_0252,vendor_0245,Consignment,Consignment,Standard PO,False,True,00010,2018-01-10 14:16:00,0.0,po_abschluss,,False,False,False,False,False,False,False,False,
4507002139_00010,4507002139,companyID_0000,Titanium Dioxides,Chloride,vendorID_0704,vendor_0674,Consignment,Consignment,Standard PO,False,True,00010,2018-01-10 15:04:00,0.0,scope,,False,False,False,False,False,False,False,False,
2000000012_00001,2000000012,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0011,vendor_0011,"3-way match, invoice before GR",Standard,EC Purchase order,False,True,00001,2018-01-10 16:38:00,320.0,scope,,False,False,False,False,False,False,False,False,23.0
4507002163_00010,4507002163,companyID_0000,Specialty Resins,Polyurethane Resins,vendorID_0615,vendor_0594,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 15:48:00,13613.0,po_abschluss,,False,False,False,False,False,False,False,False,51.0
4507002163_00020,4507002163,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0615,vendor_0594,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-10 15:48:00,14410.0,scope,,False,False,False,False,False,False,False,False,51.0
4507002163_00030,4507002163,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0615,vendor_0594,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-01-10 15:48:00,3793.0,scope,,False,False,False,False,False,False,False,False,51.0
4507002188_00020,4507002188,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-10 17:49:00,129.0,scope,,False,False,False,False,False,False,False,False,38.0
4507002188_00010,4507002188,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 17:49:00,3091.0,scope,,False,False,False,False,False,False,False,False,38.0
4507002192_00020,4507002192,companyID_0000,Additives,Defoamers & Antifoams,vendorID_0171,vendor_0169,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-10 18:29:00,187.0,po_abschluss,,False,False,False,False,False,False,False,False,29.0
4507002192_00010,4507002192,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0171,vendor_0169,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-10 18:29:00,4641.0,scope,,False,False,False,False,False,False,False,False,29.0
4507002332_00010,4507002332,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0615,vendor_0594,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 11:04:00,3793.0,scope,,False,False,False,False,False,False,False,False,65.0
4507002260_00020,4507002260,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0271,vendor_0188,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-11 09:13:00,19586.0,scope,,False,False,False,False,False,False,False,False,23.0
4507002260_00010,4507002260,companyID_0000,Latex & Monomers,Vinyl Acrylics,vendorID_0271,vendor_0188,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 09:13:00,5208.0,po_abschluss,,False,False,False,False,False,False,False,False,23.0
4507002274_00010,4507002274,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0267,vendor_0260,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 09:31:00,15326.0,scope,,False,False,False,False,False,False,False,False,36.0
4507002274_00020,4507002274,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0267,vendor_0260,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-11 09:31:00,15326.0,scope,,False,False,False,False,False,False,False,False,36.0
4507002308_00010,4507002308,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 10:06:00,40322.0,scope,,False,False,False,False,False,False,False,False,64.0
4507002310_00010,4507002310,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 10:06:00,40322.0,scope,,False,False,False,False,False,False,False,False,57.0
4507002312_00010,4507002312,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 10:07:00,40322.0,scope,,False,False,False,False,False,False,False,False,57.0
4507002313_00010,4507002313,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 10:07:00,40322.0,scope,,False,False,False,False,False,False,False,False,63.0
4507002311_00010,4507002311,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 10:07:00,40322.0,scope,,False,False,False,False,False,False,False,False,63.0
4507002332_00020,4507002332,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0615,vendor_0594,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-11 11:04:00,7205.0,scope,,False,False,False,False,False,False,False,False,65.0
4507002356_00010,4507002356,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0262,vendor_0255,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 12:03:00,70494.0,scope,,False,False,False,False,False,False,False,False,66.0
4507002379_00010,4507002379,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-01-11 13:05:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002380_00010,4507002380,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-01-11 13:06:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002432_00030,4507002432,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0455,vendor_0441,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-01-11 15:04:00,17640.0,scope,,False,False,False,False,False,False,False,False,52.0
4507002432_00020,4507002432,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0455,vendor_0441,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-11 15:04:00,22915.0,scope,,False,False,False,False,False,False,False,False,49.0
4507002432_00010,4507002432,companyID_0000,Specialty Resins,Alkyd Resins,vendorID_0455,vendor_0441,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 15:04:00,4087.0,po_abschluss,,False,False,False,False,False,False,False,False,65.0
4507002434_00010,4507002434,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0191,vendor_0188,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 15:06:00,4035.0,scope,,False,False,False,False,False,False,False,False,15.0
4507002452_00010,4507002452,companyID_0000,Titanium Dioxides,Chloride,vendorID_0458,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-01-11 15:48:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507000683_00050,4507000683,companyID_0000,Additives,Rheology & Thixotropic Agents,vendorID_0183,vendor_0181,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-01-11 16:02:00,4202.0,po_abschluss,,False,False,False,False,False,False,False,False,70.0
4507002461_00010,4507002461,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0619,vendor_0164,Consignment,Consignment,Standard PO,False,True,00010,2018-01-11 16:07:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002463_00010,4507002463,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0390,vendor_0379,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-11 16:38:00,26230.0,scope,,False,False,False,False,False,False,False,False,29.0
4507002988_00020,4507002988,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-15 13:57:00,129.0,scope,,False,False,False,False,False,False,False,False,37.0
4507002988_00010,4507002988,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 13:57:00,2546.0,scope,,False,False,False,False,False,False,False,False,37.0
4507002496_00150,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00150,2018-01-12 07:47:00,1421.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00080,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-01-12 07:47:00,202.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00030,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-01-12 07:47:00,10.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00070,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-01-12 07:47:00,67.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00010,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-12 07:47:00,63.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00020,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-12 07:47:00,74.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00140,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00140,2018-01-12 07:47:00,1421.0,scope,,False,False,False,False,False,False,False,False,
4507002496_00060,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-01-12 07:47:00,451.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00090,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00090,2018-01-12 07:47:00,1186.0,scope,,False,False,False,False,False,False,False,False,
4507002496_00120,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00120,2018-01-12 07:47:00,41.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00050,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-01-12 07:47:00,586.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00130,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00130,2018-01-12 07:47:00,41.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00040,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-01-12 07:47:00,295.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00110,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00110,2018-01-12 07:47:00,41.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002496_00100,4507002496,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00100,2018-01-12 07:47:00,427.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002497_00010,4507002497,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0756,vendor_0721,"3-way match, invoice before GR",Subcontracting,Standard PO,False,True,00010,2018-01-12 07:48:00,308.0,scope,,False,False,False,False,False,False,False,False,7.0
4507002506_00010,4507002506,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Third-party,Standard PO,False,True,00010,2018-01-12 08:15:00,1018.0,scope,,False,False,False,False,False,False,False,False,59.0
4507002506_00020,4507002506,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Third-party,Standard PO,False,True,00020,2018-01-12 08:15:00,725.0,scope,,False,False,False,False,False,False,False,False,
4507002571_00010,4507002571,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0768,vendor_0731,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-12 10:06:00,3706.0,scope,,False,False,False,False,False,False,False,False,
4507002581_00010,4507002581,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0271,vendor_0188,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-12 10:41:00,7669.0,scope,,False,False,False,False,False,False,False,False,20.0
4507002591_00010,4507002591,companyID_0000,Titanium Dioxides,Chloride,vendorID_0318,vendor_0309,Consignment,Consignment,Standard PO,False,True,00010,2018-01-12 10:59:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002600_00010,4507002600,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0224,vendor_0219,Consignment,Consignment,Standard PO,False,True,00010,2018-01-12 11:20:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002637_00010,4507002637,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0193,vendor_0190,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-12 12:18:00,40156.0,scope,,False,False,False,False,False,False,False,False,61.0
4507002656_00010,4507002656,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0634,vendor_0611,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-12 13:27:00,5365.0,scope,,False,False,False,False,False,False,False,False,71.0
4507000482_00120,4507000482,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00120,2018-01-12 16:03:00,427.0,scope,,False,False,False,False,False,False,False,False,
4507003583_00010,4507003583,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0183,vendor_0181,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-17 14:38:00,6630.0,scope,,False,False,False,False,False,False,False,False,234.0
4507002870_00010,4507002870,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0597,vendor_0578,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:08:00,6315.0,scope,,False,False,False,False,False,False,False,False,1.0
4507002772_00070,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-01-15 07:48:00,900.0,scope,,False,False,False,False,False,False,False,False,21.0
4507002772_00080,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-01-15 07:48:00,1118.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00100,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00100,2018-01-15 07:48:00,63.0,scope,,False,False,False,False,False,False,False,False,20.0
4507002772_00090,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00090,2018-01-15 07:48:00,371.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00030,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-01-15 07:48:00,133.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00040,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-01-15 07:48:00,82.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00020,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-01-15 07:48:00,70.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00050,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-01-15 07:48:00,35.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00060,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-01-15 07:48:00,468.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00120,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00120,2018-01-15 07:48:00,38.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00010,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 07:48:00,245.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002772_00110,4507002772,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00110,2018-01-15 07:48:00,176.0,scope,,False,False,False,False,False,False,False,False,17.0
4507002797_00010,4507002797,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0300,vendor_0291,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 08:43:00,27773.0,scope,,False,False,False,False,False,False,False,False,83.0
4507002817_00010,4507002817,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0139,vendor_0138,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 09:24:00,1765.0,scope,,False,False,False,False,False,False,False,False,61.0
4507002819_00010,4507002819,companyID_0000,Titanium Dioxides,Chloride,vendorID_0797,vendor_0759,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 09:26:00,66354.0,scope,,False,False,False,False,False,False,False,False,66.0
4507002818_00010,4507002818,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0252,vendor_0245,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 09:26:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002827_00010,4507002827,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0513,vendor_0497,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 09:53:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002840_00010,4507002840,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:29:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002841_00010,4507002841,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:31:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002849_00010,4507002849,companyID_0000,Titanium Dioxides,Chloride,vendorID_0318,vendor_0309,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:40:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002850_00010,4507002850,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0448,vendor_0435,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 10:42:00,50132.0,scope,,False,False,False,False,False,False,False,False,69.0
4507002855_00010,4507002855,companyID_0000,Titanium Dioxides,Chloride,vendorID_0318,vendor_0309,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:49:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002856_00010,4507002856,companyID_0000,Titanium Dioxides,Chloride,vendorID_0318,vendor_0309,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:51:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002857_00010,4507002857,companyID_0000,Titanium Dioxides,Chloride,vendorID_0318,vendor_0309,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:53:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002858_00010,4507002858,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0513,vendor_0497,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:58:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002859_00010,4507002859,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0513,vendor_0497,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 10:59:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002860_00010,4507002860,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0513,vendor_0497,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 11:01:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507002895_00010,4507002895,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0159,vendor_0157,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:49:00,47369.0,scope,,False,False,False,False,False,False,False,False,63.0
4507002896_00010,4507002896,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0159,vendor_0157,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:49:00,47369.0,scope,,False,False,False,False,False,False,False,False,55.0
4507002902_00010,4507002902,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:52:00,40800.0,scope,,False,False,False,False,False,False,False,False,62.0
4507002900_00010,4507002900,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:52:00,40800.0,scope,,False,False,False,False,False,False,False,False,52.0
4507002903_00010,4507002903,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:53:00,40800.0,scope,,False,False,False,False,False,False,False,False,64.0
4507002904_00010,4507002904,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:53:00,40800.0,scope,,False,False,False,False,False,False,False,False,65.0
4507002907_00010,4507002907,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:55:00,40800.0,scope,,False,False,False,False,False,False,False,False,57.0
4507002906_00010,4507002906,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:55:00,40800.0,scope,,False,False,False,False,False,False,False,False,55.0
4507002905_00010,4507002905,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:55:00,40800.0,scope,,False,False,False,False,False,False,False,False,52.0
4507002908_00010,4507002908,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 11:56:00,40800.0,scope,,False,False,False,False,False,False,False,False,49.0
4507002938_00010,4507002938,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0648,vendor_0624,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 12:39:00,2521.0,scope,,False,False,False,False,False,False,False,False,9.0
4507002987_00010,4507002987,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0390,vendor_0379,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-01-15 13:56:00,26279.0,scope,,False,False,False,False,False,False,False,False,20.0
4507003003_00020,4507003003,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00020,2018-01-15 14:20:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507003003_00010,4507003003,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00010,2018-01-15 14:20:00,0.0,scope,,False,False,False,False,False,False,False,False,
2000000031_00001,2000000031,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0011,vendor_0011,"3-way match, invoice before GR",Standard,EC Purchase order,False,True,00001,2018-01-15 15:51:00,22.0,scope,,False,False,False,False,False,False,False,False,65.0
